abd,yt,tdq,twq,tcq,yp,pwm,pet,ai,ts,ps,tcov,ndvism,ndvif,ndviw,ndvisp,wavai,bgr1,bgr2,bgr3,lon,lat
3.137430370218223,12.460497856140137,21.37499998761462,13.002922107646992,4.781168835503714,6.13429912153592,4.030786800963531,7.337051050862556,8.007868605031922,691.4855271376573,3.498484929394013,17.01948051948052,0.452421357105305,0.422274168435629,0.379255411783596,0.445873013080715,-1074.7597402597405,0,0,0,-1.9773711340206193,39.70377350003712
2.503697326544206,23.47031259536743,23.829166173934937,22.49166679382324,22.49166679382324,7.380879035564116,5.62175863917761,7.347702325864358,9.243376132296003,76.06901454925537,4.359312852210874,54.375,0.555388875305653,0.651333317160606,0.622111119329929,0.654055565595627,52.375,1,0,0,12.89,6.004999971210663
1.890860772596554,22.637500762939453,17.66666603088379,25.89999961853028,17.66666603088379,7.289610521451167,5.598421958998374,7.338888133838879,9.160624779730249,363.6064453125,4.372859319518184,71.0,0.736888885498047,0.729777753353119,0.749777793884277,0.782666683197021,-74.0,0,1,0,109.13299999999998,19.29699998587471
3.934997762680951,16.416336120121063,11.91693127344525,25.63042325822133,6.758465660942925,7.084306249670401,4.925526867252712,7.309626635707132,8.9850158726944,763.8308909582713,3.00523769754116,35.55555555555556,0.427019401202126,0.534229277618348,0.626596108315483,0.560211624417986,-301.5238095238095,0,1,1,-79.26818181818183,34.856466420291014
2.313064764710568,8.967447683215141,0.545442674076185,17.75976637005806,0.545442674076185,6.367288948578862,4.252616203497501,6.891943427934799,8.68504599547966,703.0237460136414,3.663233972463837,66.28125,0.357888888567686,0.582927088718861,0.748868063557893,0.564795134589076,-401.8359375,0,0,0,10.934000000000001,46.06733331513287
6.394925719953804,8.219719005185505,1.454069720191318,16.253100783325905,0.343410856155462,7.14303879530679,5.02510376258902,6.77492795737831,9.579730758841412,650.2698669433594,3.262411790846611,36.69767441860465,0.384527130528938,0.583421173137288,0.67344185779261,0.561436695068382,389.6511627906977,0,0,0,8.896666666666667,47.33125018263638
5.531690324794768,5.268678171881314,-6.774712595446356,7.671264714208142,-7.98448265009913,6.94475203556512,4.710151319344725,6.810674567193447,9.344111391060405,1035.160223599138,2.791284937971458,87.41379310344827,0.29555556178093,0.535417614312008,0.810635994220602,0.579172385149989,130.20689655172413,0,1,1,-71.00999999999999,44.56994572688832
3.077260135184607,13.55849368755634,22.995512852301964,9.30961537361145,5.544230791238638,6.011549939852108,3.889856046840692,7.423097610127627,7.800643527230005,728.7586951622596,3.689057142697324,13.73076923076923,0.403401707227413,0.37815384222911,0.340820511659751,0.409341882054622,-1266.0961538461538,0,0,0,-2.107571428571428,38.510656766096375
4.642005049355822,12.909285708836146,13.78011875833784,20.089167036329,3.455952487673078,7.237660078755485,4.986732845434602,7.156315919066421,9.291281576978974,749.0964651925224,2.706096997262541,96.45714285714286,0.50620951716389,0.678295221924782,0.802790454030037,0.659390475920268,108.65714285714286,0,1,1,-83.64166666666667,35.68033330243281
5.719481185198152,14.138342760921864,18.488015121288512,9.28052440921912,4.388202246655239,7.290859884476943,5.050360057665249,7.199930053107802,9.303672089274217,769.9840314200754,2.657140531659648,47.20224719101124,0.425987518570396,0.603041202834483,0.692794006861997,0.576489386933573,127.49438202247192,0,1,1,-84.55607142857143,35.18733724483522
6.22626081411715,3.811174186793241,-13.290151812813498,18.01969649574973,-13.290151812813498,6.529418838262225,4.849897308969475,6.862044459669097,8.877331222848449,1286.6329512162642,4.310834013313842,75.5909090909091,0.300747481259433,0.551434376023032,0.826242400841279,0.538202032446861,-270.3181818181818,0,0,0,132.23999999999998,43.69332437766541
2.194835125692086,14.49213707831598,23.132527074506207,7.817473142377792,6.984946289370137,6.430031604140615,4.56418016659976,7.423423994731988,8.216767902386957,666.7012821320565,4.059086156505271,30.516129032258064,0.546953404622693,0.485340498628155,0.373318999044357,0.488731174219039,-1054.5645161290322,0,0,0,-5.059066666666669,38.29329527997496
6.126203142424957,12.92702396937779,3.320000057561057,20.18714348929269,3.320000057561057,7.173914531168093,5.344928287141857,6.886064584694423,9.511756273596891,758.5379411969866,4.075162073519767,56.65714285714286,0.588977793284825,0.67518732207162,0.715860308919634,0.734742835589818,326.4,0,1,0,108.72666666666667,27.89266423846286
4.740048343682838,-4.145833492279053,-20.71666717529297,11.733333587646484,-20.71666717529297,6.023447592961032,4.736198448394496,6.674561391814426,8.558335134747413,1318.9207763671875,4.702084441899803,13.0,,0.339111119508743,0.646666646003723,0.240888893604279,-379.0,0,0,0,109.99999999999999,49.16999999667931
3.611708351011342,10.568154852730888,16.500238125664847,7.513333300181798,3.459047586577279,6.654815039991028,4.438440723953972,7.251780552125523,8.616679056483807,630.2565054757255,3.064374575226537,52.41428571428571,0.517422221813883,0.545955557908331,0.590698412060738,0.603498417990548,-634.1,0,0,0,0.026479166666666644,42.38599219229904
1.192553698148187,24.42439002897945,21.24672998877542,26.12139588732153,20.342994204406367,7.315891050902582,5.647548786324491,7.401994902797236,9.123984180681393,295.34607536028307,4.329833670325904,75.60478313741386,0.736173123495754,0.671090398716163,0.718039720682756,0.775629604302489,-135.23996757194973,0,1,0,109.65307142857147,18.37864186576907
6.201957770211455,23.862499237060547,23.66666603088379,23.63333320617676,23.38333320617676,7.411556287811163,5.370638028127662,7.293697720601437,9.327767788852146,58.23639678955078,3.863831985008951,98.0,0.715555548667908,0.75511109828949,0.723555564880371,0.69777774810791,184.0,1,0,0,17.267,3.316999996336708
1.449775246747617,12.022953133834037,20.269298285768745,6.456140367608321,4.642397671415095,6.045628716587215,3.919364412286514,7.230664778134675,8.024867891061703,644.4949651350055,3.498888203501779,7.789473684210527,0.333356725803593,0.441434699192382,0.289161790619817,0.310136449441575,-958.877192982456,0,0,0,-4.673030303030303,41.61767624051466
2.541596139890688,14.005808035532633,22.779797929706,10.020454623482443,6.335606090950243,6.156047632647899,4.182050142641206,7.347241123582382,8.018889845735526,679.8811497543797,3.83556474633985,58.04545454545455,0.594579123186343,0.541111109383179,0.494787876353119,0.584572393334273,-1080.3484848484848,0,0,0,-4.509847826086955,39.12168940366596
2.517897599715543,11.98393589617258,16.93353386384895,7.441365586705954,7.193574480263584,6.701619879992485,4.600702388904586,7.224261880185579,8.687942017640708,393.4926566618034,3.559814780246659,72.89156626506023,0.607352091605405,0.632583679923092,0.621552860162344,0.610752329050776,-558.6024096385543,0,0,1,142.5182,-37.29874362170219
2.68512110503423,14.897508135028914,22.81486922619389,9.413071922227449,7.838725524790147,6.053195822793064,3.985164123774704,7.32720063776169,7.943751380650418,617.8131408691406,3.753917241101508,11.96078431372549,0.513363833520927,0.496793027017631,0.38016993830017,0.464000001257541,-1095.6470588235295,0,0,0,-5.363236842105262,40.05396333136771
5.025309596718573,18.82415249388097,18.62415240982832,12.329378362429344,11.370197902291508,5.580752647784783,3.488255838522795,7.819196985175221,6.97118354418311,596.0348562466896,3.405142496755552,0.228813559322034,0.278764593399177,0.337570620795428,0.334553660982746,0.27160074650231,-2222.635593220339,0,0,1,120.651875,-30.19149989993641
6.000331407723623,16.037500381469727,13.883333206176758,16.75,13.68333339691162,7.091742115095153,5.501258210544727,7.1693500166706,9.132162590912158,175.30654907226562,4.414880659251971,89.0,0.747555553913116,0.670666694641113,0.659111082553864,0.711555540561676,-97.0,1,0,0,37.519,-3.225999996434839
1.502308332982719,12.167487798816095,20.13126536181373,5.334914830479309,5.334914830479309,6.832905875382473,4.891117177414656,7.242286111964574,8.800579187619325,611.187923236485,3.937800719226198,1.635036496350365,0.529242502076782,0.507727496162818,0.323169505726682,0.450118408803522,-469.4014598540146,0,0,0,-6.094897959183673,41.13772511863711
3.955014690838333,24.51666641235352,24.46666717529297,24.11666679382324,23.950000762939453,7.422373700986824,5.365976015021851,7.261225091971921,9.371182897093012,58.94270324707031,3.708478872036606,98.0,0.703111112117767,0.735111117362976,0.690222203731537,0.708444476127625,249.0,1,0,0,16.97,2.483999997241757
3.346512470219313,15.03879857992197,23.25606048881233,16.404112741544647,7.709523795487045,5.890064432666252,3.942212046551079,7.337029915335212,7.76598757408816,640.2638692484273,3.699521713935633,11.233766233766234,0.457402598935288,0.414914860353841,0.366274170287244,0.457425688381319,-1174.7142857142858,0,0,0,-0.07527500000000004,38.76785776960481
4.393084028940481,7.986513137817383,15.96271952829863,8.7059211621159,1.21842106118014,6.45666637005993,4.340381933402163,7.066792496454145,8.606198850432701,608.9396281995272,3.26328219273335,42.85526315789474,0.439836258166715,0.544274852071938,0.643807022979385,0.566239767560833,-535.4473684210526,0,0,0,-2.5643783783783785,41.98812855930808
3.911214388521589,14.589971752490028,22.64830505241781,15.676553596884515,7.603107347326763,5.933727700803839,3.930495403063588,7.335656079665498,7.808460782900966,623.5138911877648,3.595037202671326,32.28813559322034,0.529559323848304,0.481973633927814,0.448286252506709,0.535856876332881,-1156.4745762711864,0,0,0,-0.7863611111111113,39.031060165842405
3.297166035645525,14.270833015441896,5.233333587646484,21.25,5.233333587646484,7.473069088032197,5.41164605185504,7.050122520269059,9.633252393688068,741.10009765625,3.60724773610438,72.0,0.702666640281677,0.727111101150513,0.757777750492096,0.754222214221954,607.0,0,0,0,140.1,35.19999999073623
2.820838716538341,12.882712198340377,21.44223599404281,9.12318848082738,5.558281578632616,6.234934276377768,4.192567867236493,7.306151986440607,8.139531139013634,656.7134619292265,3.758408455316394,55.04968944099379,0.562487233129347,0.527268462114453,0.5357322300443,0.585609383279492,-979.167701863354,0,0,0,-4.7444042553191474,39.5618323462976
4.518440537519428,15.18333339691162,18.950000762939453,11.550000190734863,11.550000190734863,7.029972911706386,5.288267030694535,7.339537695407675,8.900276348631271,316.4600524902344,4.240192458317665,90.0,0.737777769565582,0.760444462299347,0.727999985218048,0.724888920783997,-410.0,0,0,1,116.124,-34.507999990378444
4.427263377520426,8.102595019758793,15.938450390832466,5.265789466599624,1.391666672699023,6.528778346342552,4.380435457141379,7.051965740687048,8.693873133190582,601.8676241155256,3.346594835119891,67.32456140350877,0.435746587420765,0.525278751003115,0.703446394518802,0.589516571085704,-470.5657894736842,0,0,0,-3.141198412698414,42.20646954743171
3.254874904188622,0.847460258292012,-13.736985218002502,16.850000381469727,-15.79349261356065,6.100318952020064,4.174387269895637,6.732471844603642,8.577852684900252,1329.6139232133964,3.795350777411114,47.09561752988048,,0.311034971261879,0.679699002271629,0.273790171184388,-393.2191235059761,0,0,0,82.835,55.499999997984624
3.924144330560131,13.891666412353516,5.25,17.899999618530273,3.383333444595337,7.439559309133319,5.717027701406222,7.004881989712859,9.64426335290083,834.0968017578125,3.998911382655943,37.0,0.54622220993042,0.618222236633301,0.732888877391815,0.737777769565582,600.0,0,0,0,117.7,30.29999998830198
3.142434640583877,9.23290231310088,16.766954109586518,3.39770114832911,2.559770123711948,6.719720883229771,4.589881493473,7.068480359114467,8.86403999703599,584.910182558257,3.400637164729245,57.12068965517241,0.442850573309537,0.520329494928492,0.686015329484282,0.593386979966328,-345.7758620689655,0,0,0,-5.570782608695651,42.81603880638321
4.63151092007437,11.68409625577255,19.79342715840944,8.203990607194498,4.794131420028042,6.225756985576771,4.100895825709323,7.237038760441631,8.205399276661504,621.4464395012654,3.62345632867278,44.04225352112676,0.531586857328952,0.555311428828978,0.574635372195445,0.583017213243834,-884.3661971830986,0,0,0,-5.019943396226415,40.259559283663656
2.685019044127129,6.599473920840661,2.182362523472425,5.544174645710918,-5.096763763612914,5.297977502975712,3.678632962904765,7.195063495150598,7.316096505991919,926.8081226534056,4.062620340113792,1.970873786407767,0.018555555187049,0.142735708179404,0.331620274527559,0.168194172885811,-1132.9029126213593,0,0,0,74.25185714285715,36.25385666627086
1.891743147351023,13.1458979845047,18.6609371304512,10.116666659712791,7.719010338187218,6.509956025485325,4.307437777682809,7.320371837733277,8.401838455053209,447.1204462051392,3.246060734255756,48.375,0.475493043195456,0.555763864889741,0.567006952129304,0.490541675593704,-838.96875,0,0,1,144.0005,-37.013826062488704
5.177443670767226,15.471666717529295,12.255000114440918,17.676666498184204,5.755000019073487,7.082380629141621,4.789988622980633,7.280697195384741,9.012047957272113,771.6273193359375,2.58512989057832,25.6,0.4063555508852,0.585733339190483,0.638844448328018,0.552577781677246,-261.2,0,1,1,-80.59833333333334,35.14044085594716
1.677095393780714,13.363900867001764,22.270689799867828,15.088505827147385,5.630603461429991,5.977750244842,3.904581593569445,7.356092692079907,7.831771266494123,688.816703007139,3.560746598415115,12.741379310344827,0.382754789087279,0.354452106330929,0.322164749020132,0.385061304245529,-1171.155172413793,0,0,0,-0.9727575757575756,38.77799224651436
3.916882230588641,16.9375,22.25,9.199999809265137,7.616666793823242,7.275864600546532,5.043425116919247,7.303170051236799,9.182866394975427,739.7976684570312,2.838354100293752,88.0,0.572444438934326,0.68622225522995,0.73199999332428,0.704888880252838,-40.0,0,1,1,-87.446,32.89899998955671
1.246681854594418,0.633333325386047,-10.133333206176758,11.68333339691162,-11.399999618530272,6.269096283706261,4.262679877041315,6.366470447731437,9.111845125227083,990.7832641601562,3.587170452271438,34.0,,,0.627555549144745,,-54.0,0,0,0,33.17,65.21999999883526
5.718092224437434,11.363584139575696,0.752054692947701,19.545205364488577,0.752054692947701,6.950486682297343,4.633131756424611,7.107459131112205,9.05305350089941,842.2269036279965,2.585938276708967,82.34246575342466,0.352255708959005,0.636517503490187,0.782063937350495,0.630873694811782,-177.3835616438356,0,1,1,-78.174,38.88049794165081
4.807150779308002,13.078174591064451,17.39629630436973,9.870105879647392,9.140740712483725,7.070710621174546,4.995602226724957,6.907945737034327,9.37283977747384,356.5010191902282,3.599899476001791,58.20634920634921,0.651647263103061,0.64831746097595,0.706067021877047,0.709509703848097,176.79365079365078,0,0,0,-7.403877551020406,43.58791263778145
1.587873739017436,15.166564778583806,21.727845215215915,9.423171008505472,8.632520384904815,6.425856795375891,4.225943193958098,7.444876037870675,8.190793953806349,542.9847635408727,3.148534906433651,4.573170731707317,0.292325207372991,0.434563684390812,0.642596233181837,0.470791329697865,-1093.4634146341464,0,0,1,145.7338,-36.45978488789088
2.150052101599739,22.39999961853028,17.516666412353516,25.566665649414062,17.516666412353516,7.357556200910353,5.624017506187339,7.321188556739478,9.246672301223573,354.8623046875,4.353823790033139,72.0,0.792444407939911,0.755999982357025,0.754666686058044,0.77866667509079,56.0,0,1,0,109.371,19.225999985882254
5.713417570931257,3.650000095367432,-4.616666793823242,16.066667556762695,-11.283333778381348,6.735780014242327,4.477336814478206,6.716594773520978,9.229260256828693,1150.3892822265625,3.030652548759181,63.0,0.326666682958603,0.544888913631439,0.757333338260651,0.61644446849823,16.0,0,1,1,-77.9,45.979999995676735
4.077908063129437,12.0757350173651,10.522222425423417,12.852614458869486,10.355555440865311,6.062233617996189,4.260468098423314,7.085327011106204,8.190354403763262,117.06135992910347,4.103824961962757,69.0,0.433220028292899,0.546361642140968,0.577002185232499,0.443721123185812,-764.9803921568628,1,1,0,-71.6095,-13.16899902474387
2.716958615221686,15.955632668954356,24.771605173746742,9.008333267988982,8.258950621993453,6.163977352532093,4.275121717164681,7.447438272419839,7.927083831144473,681.1150682237413,3.993934165806466,17.314814814814813,0.551662557654911,0.510888886672479,0.389234570441423,0.504995891893351,-1240.148148148148,0,0,0,-4.206814814814814,38.2258004677158
1.348725980672046,19.733333587646484,15.383333206176758,23.96666717529297,14.68333339691162,7.172424577124845,5.262690188904886,7.446585099157724,8.936035096566041,377.6141357421875,3.812571005110035,62.0,0.585777759552002,0.704444468021393,0.694222211837769,0.563111126422882,-411.0,0,0,1,153.17799999999997,-27.57399998716692
4.516314794449523,12.166153225288571,17.123538731398742,10.387993683747206,7.670063204109951,6.975803628719442,4.830699514663278,6.887455845833909,9.298159834698847,401.5334364181446,3.484965715449557,50.45497630331754,0.624619270105498,0.672556079394445,0.722885728729845,0.70349025754567,90.51184834123222,0,0,0,-6.3572181818181885,43.429572269877234
5.081786849489303,17.601388295491535,13.325000127156576,25.836111386617024,8.772222201029459,7.159810173790767,5.08862461295795,7.371489295214277,8.998013113095821,698.6742858886719,3.272787145378957,75.0,0.570518513520559,0.652814815441767,0.718814829985301,0.691407422224681,-303.3333333333333,0,1,1,-79.57666666666667,33.692967434441215
2.621009533720238,25.41209120228209,23.507763394438324,26.725814840543904,22.619260769036327,6.991233420803585,5.299474635439273,7.531956535610589,8.669303073281021,204.34572529074453,4.251769322077416,91.97309899569584,0.691899256842208,0.608757967123114,0.729414207699594,0.768436136797591,-779.6928503108561,1,1,0,-89.57046428571422,20.09653547485004
